Iteration,ID,Viability,Targeting
0,seq_7770,1.85656917095184,0.537212371826172
0,seq_7771,1.85106945037842,0.556671440601349
0,seq_7772,1.87483465671539,0.532943069934845
0,seq_7773,1.89078617095947,0.527247130870819
0,seq_7774,1.89908337593079,0.519072473049164
0,seq_7775,1.91613614559174,0.516212940216064
0,seq_7776,1.93304717540741,0.444991797208786
0,seq_7777,1.92753732204437,0.452686131000519
0,seq_7778,1.91981089115143,0.47020348906517
0,seq_7779,1.77259159088135,0.566955864429474
0,seq_7780,1.76999366283417,0.58532440662384
0,seq_7781,1.65983009338379,0.627504765987396
0,seq_7782,1.70388185977936,0.620866358280182
0,seq_7783,1.47668433189392,0.751143038272858
0,seq_7784,1.48572313785553,0.734317541122437
0,seq_7785,1.51444470882416,0.702324271202087
0,seq_7786,1.5129017829895,0.707677185535431
0,seq_7787,1.43618321418762,0.765950977802277
0,seq_7788,1.32125735282898,0.799193918704987
0,seq_7789,1.36567914485931,0.791947543621063
0,seq_7790,1.36392366886139,0.79375946521759
0,seq_7791,0.784214913845062,0.945680141448975
0,seq_7792,0.86430549621582,0.925567269325256
0,seq_7793,0.945633351802826,0.89262980222702
0,seq_7794,0.943640828132629,0.895379841327667
0,seq_7795,1.12057781219482,0.881116211414337
0,seq_7796,1.06045889854431,0.886874973773956
0,seq_7797,1.14910316467285,0.855609834194183
0,seq_7798,1.01944375038147,0.889053046703339
0,seq_7799,1.13351702690124,0.86943781375885
0,seq_7800,1.11838865280151,0.885964035987854
0,seq_7801,1.28141045570373,0.799948036670685
0,seq_7802,1.27843201160431,0.80811083316803
0,seq_7803,1.2164591550827,0.828635632991791
0,seq_7804,1.22095561027527,0.812078297138214
0,seq_7805,-1.13539409637451,1.56254208087921
0,seq_7806,-0.849006295204163,1.55480849742889
0,seq_7807,-0.665525615215302,1.53629815578461
0,seq_7808,-0.331144779920578,1.52738606929779
0,seq_7809,-0.524947464466095,1.53010332584381
0,seq_7810,0.0505785644054413,1.48404979705811
0,seq_7811,0.0663779228925705,1.46957659721374
0,seq_7812,-0.114365056157112,1.50929808616638
0,seq_7813,-0.0986614972352982,1.50567185878754
0,seq_7814,-0.131260275840759,1.51036059856415
0,seq_7815,-0.0817240253090858,1.50459432601929
0,seq_7816,0.139189168810844,1.44366228580475
0,seq_7817,0.142479851841927,1.4334853887558
0,seq_7818,0.179405331611633,1.42469871044159
0,seq_7819,0.0912993922829628,1.44712126255035
0,seq_7820,0.186846569180489,1.37826287746429
0,seq_7821,0.181186243891716,1.37915730476379
0,seq_7822,0.354523479938507,1.33108425140381
0,seq_7823,0.414373129606247,1.32503068447113
0,seq_7824,0.289616346359253,1.34130525588989
0,seq_7825,0.264904320240021,1.34751784801483
0,seq_7826,0.247132524847984,1.36470699310303
0,seq_7827,0.197290763258934,1.36892020702362
0,seq_7828,0.24842095375061,1.35349905490875
0,seq_7829,0.217223212122917,1.36574018001556
0,seq_7830,0.598939538002014,1.23367631435394
0,seq_7831,0.543979465961456,1.28316724300384
0,seq_7832,0.533129632472992,1.28441333770752
0,seq_7833,0.484796434640884,1.3050708770752
0,seq_7834,0.487821578979492,1.28659188747406
0,seq_7835,0.428810328245163,1.31224822998047
0,seq_7836,0.64287656545639,1.18433845043182
0,seq_7837,0.636602342128754,1.18556785583496
0,seq_7838,0.64513772726059,1.16317415237427
0,seq_7839,0.607038617134094,1.2129545211792
0,seq_7840,0.621593654155731,1.20577704906464
0,seq_7841,0.656743228435516,1.15057408809662
0,seq_7842,0.658605635166168,1.14987277984619
0,seq_7843,0.724901854991913,1.03783845901489
0,seq_7844,0.691473960876465,1.12672829627991
0,seq_7845,0.69757741689682,1.09368968009949
0,seq_7846,0.685372829437256,1.13172125816345
0,seq_7847,0.676812410354614,1.13844764232635
0,seq_7848,0.76297801733017,0.979960083961487
0,seq_7849,0.763429820537567,0.953942894935608
0,seq_7850,1.58855187892914,0.676077723503113
0,seq_7851,1.57135856151581,0.683986186981201
0,seq_7852,1.578484416008,0.677753090858459
0,seq_7853,1.60145366191864,0.65217399597168
0,seq_7854,1.61128890514374,0.644916951656342
0,seq_7855,1.61724555492401,0.634295761585236
0,seq_7856,1.63856792449951,0.628528952598572
0,seq_7857,1.98297917842865,0.428011506795883
0,seq_7858,1.96732795238495,0.429211139678955
0,seq_7859,1.99384272098541,-0.272387444972992
0,seq_7860,1.84658396244049,0.555148065090179
0,seq_7861,1.88114440441132,0.510887265205383
0,seq_7862,1.90274548530579,0.481236755847931
0,seq_7863,1.8575747013092,0.51479560136795
0,seq_7864,1.76635003089905,0.580541491508484
0,seq_7865,1.74693584442139,0.584516942501068
0,seq_7866,1.69206774234772,0.611781299114227
0,seq_7867,1.69579923152924,0.610023200511932
0,seq_7868,1.67513775825501,0.620759189128876
0,seq_7869,1.45210480690002,0.730757355690002
0,seq_7870,1.48332345485687,0.701584756374359
0,seq_7871,1.4972904920578,0.687958419322968
0,seq_7872,1.4255303144455,0.739653050899506
0,seq_7873,1.35978734493256,0.760612666606903
0,seq_7874,1.33898413181305,0.74186110496521
0,seq_7875,1.33054506778717,0.78494930267334
0,seq_7876,1.33060300350189,0.742458283901215
0,seq_7877,1.30696332454681,0.78873997926712
0,seq_7878,0.764453411102295,0.934377491474152
0,seq_7879,0.780141294002533,0.927291512489319
0,seq_7880,0.823612213134766,0.911413788795471
0,seq_7881,0.797117948532104,0.918249726295471
0,seq_7882,0.849927723407745,0.91081714630127
0,seq_7883,0.874979019165039,0.887685120105743
0,seq_7884,1.12877190113068,0.861766934394836
0,seq_7885,0.964669644832611,0.884896874427795
0,seq_7886,1.09217000007629,0.884483754634857
0,seq_7887,1.25714707374573,0.790359914302826
0,seq_7888,1.26862263679504,0.790338814258575
0,seq_7889,1.1949976682663,0.82605916261673
0,seq_7890,1.17584037780762,0.827348351478577
0,seq_7891,1.21969306468964,0.803793847560883
0,seq_7892,1.19754219055176,0.808188855648041
0,seq_7893,-1.29203474521637,1.54734790325165
0,seq_7894,-0.815775871276855,1.53548872470856
0,seq_7895,-0.46427783370018,1.52523648738861
0,seq_7896,-0.394281357526779,1.52389717102051
0,seq_7897,0.0417929776012897,1.48042213916779
0,seq_7898,0.0501998737454414,1.46961104869843
0,seq_7899,0.0571939535439014,1.46405518054962
0,seq_7900,-0.163043841719627,1.50957763195038
0,seq_7901,-0.0938052833080292,1.50352275371551
0,seq_7902,-0.0837620124220848,1.50086045265198
0,seq_7903,0.107284151017666,1.44302082061768
0,seq_7904,0.123479679226875,1.43358790874481
0,seq_7905,0.167972013354302,1.38735222816467
0,seq_7906,0.174146920442581,1.38046324253082
0,seq_7907,0.153535112738609,1.4193674325943
0,seq_7908,0.129265189170837,1.42002213001251
0,seq_7909,0.0871227607131004,1.44429337978363
0,seq_7910,0.0864822193980217,1.44585061073303
0,seq_7911,0.176103740930557,1.37056446075439
0,seq_7912,0.292433053255081,1.32311248779297
0,seq_7913,0.339632570743561,1.31903564929962
0,seq_7914,0.36174950003624,1.3176794052124
0,seq_7915,0.282473683357239,1.33077800273895
0,seq_7916,0.256159991025925,1.34073865413666
0,seq_7917,0.23482184112072,1.35866844654083
0,seq_7918,0.566145896911621,1.21483612060547
0,seq_7919,0.556345880031586,1.22383880615234
0,seq_7920,0.539561688899994,1.27988684177399
0,seq_7921,0.454305708408356,1.29678380489349
0,seq_7922,0.461858570575714,1.2843564748764
0,seq_7923,0.411660104990005,1.31129252910614
0,seq_7924,0.64024156332016,1.17337071895599
0,seq_7925,0.639109253883362,1.18280684947968
0,seq_7926,0.599771976470947,1.19629013538361
0,seq_7927,0.641558110713959,1.15043127536774
0,seq_7928,0.655091941356659,1.14604079723358
0,seq_7929,0.717384159564972,0.997267425060272
0,seq_7930,0.689643383026123,1.11843073368073
0,seq_7931,0.656752109527588,1.12010848522186
0,seq_7932,0.721722662448883,0.975828349590302
0,seq_7933,0.755742788314819,0.960252940654755
0,seq_7934,1.576953291893,0.670327186584473
0,seq_7935,1.55201900005341,0.673284530639648
0,seq_7936,1.97982919216156,0.396664291620255
0,seq_7937,1.91409361362457,0.415863424539566
0,seq_7938,1.93258130550384,0.414655357599258
0,seq_7939,1.83967435359955,0.537063777446747
0,seq_7940,1.82238852977753,0.538306176662445
0,seq_7941,1.88100683689117,0.506116271018982
0,seq_7942,1.89778411388397,0.457189381122589
0,seq_7943,1.76452243328095,0.575178563594818
0,seq_7944,1.74187505245209,0.580347955226898
0,seq_7945,1.65194129943848,0.606309592723846
0,seq_7946,1.43722307682037,0.720781624317169
0,seq_7947,1.33302128314972,0.736965000629425
0,seq_7948,1.32848119735718,0.755693256855011
0,seq_7949,1.32585370540619,0.756720006465912
0,seq_7950,0.79115229845047,0.915806233882904
0,seq_7951,0.821312248706818,0.898846328258514
0,seq_7952,1.11196613311768,0.849789559841156
0,seq_7953,1.10466408729553,0.859951674938202
0,seq_7954,0.985832691192627,0.88433837890625
0,seq_7955,1.06499135494232,0.876997649669647
0,seq_7956,1.22023129463196,0.78490686416626
0,seq_7957,1.22831284999847,0.781144797801971
0,seq_7958,1.18670988082886,0.819066941738129
0,seq_7959,-1.12346029281616,1.52992975711823
0,seq_7960,-0.512986123561859,1.52509593963623
0,seq_7961,-0.414086252450943,1.51815974712372
0,seq_7962,-0.416436582803726,1.52144467830658
0,seq_7963,-0.00504865637049079,1.47339236736298
0,seq_7964,-0.0615971349179745,1.47965598106384
0,seq_7965,0.0393221862614155,1.46655905246735
0,seq_7966,0.0539250075817108,1.46049690246582
0,seq_7967,-0.174693390727043,1.50559985637665
0,seq_7968,-0.251562654972076,1.50711667537689
0,seq_7969,-0.0965803191065788,1.48354625701904
0,seq_7970,-0.137312561273575,1.49310529232025
0,seq_7971,-0.123833872377872,1.48737323284149
0,seq_7972,0.120242618024349,1.42479038238525
0,seq_7973,0.148906901478767,1.40707230567932
0,seq_7974,0.0697341412305832,1.43646967411041
0,seq_7975,0.15989077091217,1.36351239681244
0,seq_7976,0.168909639120102,1.36094558238983
0,seq_7977,0.321099430322647,1.31754004955292
0,seq_7978,0.360426396131516,1.31734144687653
0,seq_7979,0.26241061091423,1.31975746154785
0,seq_7980,0.239873170852661,1.33377695083618
0,seq_7981,0.218253687024116,1.35264992713928
0,seq_7982,0.228696510195732,1.34103608131409
0,seq_7983,0.549349963665009,1.22026693820953
0,seq_7984,0.550877690315247,1.21054482460022
0,seq_7985,0.523215770721436,1.26447355747223
0,seq_7986,0.465958327054977,1.27298247814178
0,seq_7987,0.527033567428589,1.2599972486496
0,seq_7988,0.435461342334747,1.29361522197723
0,seq_7989,0.417286157608032,1.29549252986908
0,seq_7990,0.46045109629631,1.27906310558319
0,seq_7991,0.445377916097641,1.2821387052536
0,seq_7992,0.361725479364395,1.30984914302826
0,seq_7993,0.403888761997223,1.29912030696869
0,seq_7994,0.394006818532944,1.30633437633514
0,seq_7995,0.63489818572998,1.17531144618988
0,seq_7996,0.595304489135742,1.18110883235931
0,seq_7997,0.668212711811066,1.06946408748627
0,seq_7998,0.684633076190948,1.06310880184174
0,seq_7999,0.684925973415375,1.01143491268158
0,seq_8000,0.646134495735168,1.07226526737213
0,seq_8001,0.714943408966064,0.962467789649963
0,seq_8002,0.753377079963684,0.925285935401917
0,seq_8003,0.748488187789917,0.939379036426544
0,seq_8004,0.729747891426086,0.955213010311127
0,seq_8005,1.56666457653046,0.653275430202484
0,seq_8006,1.55028092861175,0.671648681163788
0,seq_8007,1.92472732067108,0.387982934713364
0,seq_8008,1.90620744228363,0.39092230796814
0,seq_8009,1.92939722537994,0.296111345291138
0,seq_8010,1.82856011390686,0.513797521591187
0,seq_8011,1.82146227359772,0.528304576873779
0,seq_8012,1.79291570186615,0.529672503471375
0,seq_8013,1.87077510356903,0.496769428253174
0,seq_8014,1.87619864940643,0.464855968952179
0,seq_8015,1.84281349182129,0.502575576305389
0,seq_8016,1.88367676734924,0.426716566085815
0,seq_8017,1.72039830684662,0.556518971920013
0,seq_8018,1.71828198432922,0.576329052448273
0,seq_8019,1.61256062984467,0.60361784696579
0,seq_8020,1.63146233558655,0.581181704998016
0,seq_8021,1.63188397884369,0.579537332057953
0,seq_8022,1.61850094795227,0.58273708820343
0,seq_8023,1.43445312976837,0.690553903579712
0,seq_8024,1.38464486598969,0.692782282829285
0,seq_8025,1.37017464637756,0.707012176513672
0,seq_8026,1.32746803760529,0.733007431030273
0,seq_8027,1.28519237041473,0.752389252185822
0,seq_8028,1.32464408874512,0.750140964984894
0,seq_8029,0.806173264980316,0.894019603729248
0,seq_8030,1.09865820407867,0.826116383075714
0,seq_8031,1.04020953178406,0.85555362701416
0,seq_8032,1.03241562843323,0.860186100006104
0,seq_8033,0.970475792884827,0.868156611919403
0,seq_8034,1.04772698879242,0.870575368404388
0,seq_8035,0.989213109016418,0.861117362976074
0,seq_8036,1.21713697910309,0.784698307514191
0,seq_8037,1.22697472572327,0.754235506057739
0,seq_8038,1.15152168273926,0.818200528621674
0,seq_8039,1.17701232433319,0.795226037502289
0,seq_8040,1.16528797149658,0.812141239643097
0,seq_8041,-0.599485695362091,1.52050817012787
0,seq_8042,-0.596841156482697,1.51160740852356
0,seq_8043,-0.0117173139005899,1.46940267086029
0,seq_8044,0.0221743378788233,1.46339821815491
0,seq_8045,0.0315225906670093,1.4540308713913
0,seq_8046,-0.181308895349503,1.49384105205536
0,seq_8047,-0.433323949575424,1.49708235263825
0,seq_8048,-0.461242407560349,1.50309026241302
0,seq_8049,-0.166426137089729,1.47693383693695
0,seq_8050,0.104726508259773,1.42199158668518
0,seq_8051,0.0742720291018486,1.42449200153351
0,seq_8052,0.119451098144054,1.40470242500305
0,seq_8053,0.137585759162903,1.39402866363525
0,seq_8054,0.144888237118721,1.36668908596039
0,seq_8055,0.160752207040787,1.36011826992035
0,seq_8056,0.338872343301773,1.31449484825134
0,seq_8057,0.164888024330139,1.3446239233017
0,seq_8058,0.201334983110428,1.32885015010834
0,seq_8059,0.184947237372398,1.3396555185318
0,seq_8060,0.530310332775116,1.19699084758759
0,seq_8061,0.527254998683929,1.19738972187042
0,seq_8062,0.50528883934021,1.26352775096893
0,seq_8063,0.522157371044159,1.25210547447205
0,seq_8064,0.43448343873024,1.28885197639465
0,seq_8065,0.427528232336044,1.29084193706512
0,seq_8066,0.388629913330078,1.29971075057983
0,seq_8067,0.361817955970764,1.3033412694931
0,seq_8068,0.617849886417389,1.13500463962555
0,seq_8069,0.618516445159912,1.1285537481308
0,seq_8070,0.617573618888855,1.17504298686981
0,seq_8071,0.65000456571579,1.06105768680573
0,seq_8072,0.681259453296661,0.959042191505432
0,seq_8073,0.724224984645844,0.901769816875458
0,seq_8074,0.717000782489777,0.950514018535614
0,seq_8075,1.56191182136536,0.620070934295654
0,seq_8076,1.50027656555176,0.667051672935486
0,seq_8077,1.53637552261352,0.636218070983887
0,seq_8078,1.47899472713471,0.669802844524384
0,seq_8079,1.91406667232513,0.319857209920883
0,seq_8080,1.89144253730774,0.375967115163803
0,seq_8081,1.91774368286133,-0.138329163193703
0,seq_8082,1.80451738834381,0.52621191740036
0,seq_8083,1.81400573253632,0.49794989824295
0,seq_8084,1.74392974376678,0.529400765895844
0,seq_8085,1.81868100166321,0.496604979038239
0,seq_8086,1.84978222846985,0.487828940153122
0,seq_8087,1.85848391056061,0.425086468458176
0,seq_8088,1.85964953899384,0.424121290445328
0,seq_8089,1.71071088314056,0.575331091880798
0,seq_8090,1.58577859401703,0.602753460407257
0,seq_8091,1.59717273712158,0.589917004108429
0,seq_8092,1.41725599765778,0.686092436313629
0,seq_8093,1.39387392997742,0.68962162733078
0,seq_8094,1.26074135303497,0.751334190368652
0,seq_8095,1.31123566627502,0.747231006622314
0,seq_8096,1.3160445690155,0.737521588802338
0,seq_8097,0.804916977882385,0.874112546443939
0,seq_8098,1.04120814800262,0.82328474521637
0,seq_8099,1.00958943367004,0.845345139503479
0,seq_8100,0.990247845649719,0.854360222816467
0,seq_8101,0.886050522327423,0.867430329322815
0,seq_8102,0.955351293087006,0.866607785224915
0,seq_8103,1.03947162628174,0.852670967578888
0,seq_8104,1.18474400043488,0.770436465740204
0,seq_8105,1.08484792709351,0.816738784313202
0,seq_8106,1.1447731256485,0.804906368255615
0,seq_8107,1.15285098552704,0.780368268489838
0,seq_8108,1.10836732387543,0.805340468883514
0,seq_8109,1.14767110347748,0.802671432495117
0,seq_8110,-0.712543904781342,1.51933825016022
0,seq_8111,-0.68793123960495,1.51691687107086
0,seq_8112,-0.660219371318817,1.50379729270935
0,seq_8113,-0.105189874768257,1.46344017982483
0,seq_8114,0.00776987662538886,1.45613384246826
0,seq_8115,0.0234734658151865,1.4366180896759
0,seq_8116,0.0125752333551645,1.43823313713074
0,seq_8117,-0.203570529818535,1.48533594608307
0,seq_8118,-0.220515444874763,1.48924541473389
0,seq_8119,-0.215154692530632,1.48749768733978
0,seq_8120,-0.598175048828125,1.50168168544769
0,seq_8121,-0.462380319833755,1.49708080291748
0,seq_8122,-0.202274188399315,1.47692704200745
0,seq_8123,0.0972765907645226,1.40514123439789
0,seq_8124,0.076350137591362,1.41951143741608
0,seq_8125,0.09454745054245,1.41134262084961
0,seq_8126,0.0627247095108032,1.42288613319397
0,seq_8127,0.113660387694836,1.40277647972107
0,seq_8128,0.110025502741337,1.40346312522888
0,seq_8129,0.128852754831314,1.36722540855408
0,seq_8130,0.11680394411087,1.37817490100861
0,seq_8131,0.133919462561607,1.36652839183807
0,seq_8132,0.152488097548485,1.35654723644257
0,seq_8133,0.296516537666321,1.31041181087494
0,seq_8134,0.176787510514259,1.33097922801971
0,seq_8135,0.181012257933617,1.31671273708344
0,seq_8136,0.481940358877182,1.25614750385284
0,seq_8137,0.486266225576401,1.25298964977264
0,seq_8138,0.518256783485413,1.22607862949371
0,seq_8139,0.493373960256576,1.24728846549988
0,seq_8140,0.498200327157974,1.24657189846039
0,seq_8141,0.430994898080826,1.26805472373962
0,seq_8142,0.425760179758072,1.28944385051727
0,seq_8143,0.592714250087738,1.15411877632141
0,seq_8144,0.591146290302277,1.15963590145111
0,seq_8145,0.614497005939484,1.13623654842377
0,seq_8146,0.583927690982819,1.17104852199554
0,seq_8147,0.617123961448669,1.09872126579285
0,seq_8148,0.611275732517242,1.15093433856964
0,seq_8149,0.544466495513916,1.17171192169189
0,seq_8150,0.617551267147064,1.0938595533371
0,seq_8151,0.648190915584564,0.961770713329315
0,seq_8152,0.624095022678375,1.05732226371765
0,seq_8153,0.638549387454987,1.00159907341003
0,seq_8154,0.692779242992401,0.94845575094223
0,seq_8155,0.71599668264389,0.924324631690979
0,seq_8156,0.71265983581543,0.926624298095703
0,seq_8157,1.56182384490967,0.602833807468414
0,seq_8158,1.48571646213531,0.604057967662811
0,seq_8159,1.42992615699768,0.6522216796875
0,seq_8160,1.4383465051651,0.639195621013641
0,seq_8161,1.9122017621994,0.220530062913895
0,seq_8162,1.88806521892548,0.360860705375671
0,seq_8163,1.71776616573334,0.524001717567444
0,seq_8164,1.73436284065247,0.519033551216125
0,seq_8165,1.84586143493652,0.482425063848495
0,seq_8166,1.64019870758057,0.569307267665863
0,seq_8167,1.70415496826172,0.564925491809845
0,seq_8168,1.56918597221374,0.5964635014534
0,seq_8169,1.58096754550934,0.570133566856384
0,seq_8170,1.5721834897995,0.584841787815094
0,seq_8171,1.40051746368408,0.686068952083588
0,seq_8172,1.27057957649231,0.738331496715546
0,seq_8173,1.26020848751068,0.746852695941925
0,seq_8174,1.29723536968231,0.722260296344757
0,seq_8175,0.786116182804108,0.872437119483948
0,seq_8176,0.975664734840393,0.853542506694794
0,seq_8177,0.987423121929169,0.83910197019577
0,seq_8178,0.952048420906067,0.864738166332245
0,seq_8179,0.993628323078156,0.821196734905243
0,seq_8180,1.17272806167602,0.769800782203674
0,seq_8181,0.987847506999969,0.81342738866806
0,seq_8182,1.1215832233429,0.803350925445557
0,seq_8183,1.15185987949371,0.778740108013153
0,seq_8184,1.00975406169891,0.804508209228516
0,seq_8185,1.13124179840088,0.788035333156586
0,seq_8186,-1.10588359832764,1.50188863277435
0,seq_8187,-0.17620824277401,1.45864534378052
0,seq_8188,0.00358753814361989,1.44595754146576
0,seq_8189,-0.0286385249346495,1.45200598239899
0,seq_8190,0.00579676032066345,1.44559192657471
0,seq_8191,-0.127905324101448,1.45254421234131
0,seq_8192,-0.0247401352971792,1.44912171363831
0,seq_8193,-0.337473392486572,1.48620927333832
0,seq_8194,-0.249665126204491,1.48316371440887
0,seq_8195,-0.824638962745667,1.49763000011444
0,seq_8196,-0.709316194057465,1.49659955501556
0,seq_8197,-0.708344280719757,1.48933780193329
0,seq_8198,-0.739157676696777,1.49677121639252
0,seq_8199,-0.647383630275726,1.48763930797577
0,seq_8200,-0.65445202589035,1.48889851570129
0,seq_8201,-0.225815087556839,1.47116720676422
0,seq_8202,0.0339421108365059,1.42183291912079
0,seq_8203,0.0579523853957653,1.41534829139709
0,seq_8204,0.0620186738669872,1.41187417507172
0,seq_8205,0.093825988471508,1.4023551940918
0,seq_8206,0.112025491893292,1.37281930446625
0,seq_8207,0.129705771803856,1.35947811603546
0,seq_8208,0.145751938223839,1.34546911716461
0,seq_8209,0.287560045719147,1.31036937236786
0,seq_8210,0.158115744590759,1.31767690181732
0,seq_8211,0.458776623010635,1.25515115261078
0,seq_8212,0.515589416027069,1.19335246086121
0,seq_8213,0.490058034658432,1.21055316925049
0,seq_8214,0.471686035394669,1.24465942382812
0,seq_8215,0.473588913679123,1.21952331066132
0,seq_8216,0.494056701660156,1.19627475738525
0,seq_8217,0.423153132200241,1.25711357593536
0,seq_8218,0.419466555118561,1.28782832622528
0,seq_8219,0.612051665782928,1.12817895412445
0,seq_8220,0.605390012264252,1.14467358589172
0,seq_8221,0.567010402679443,1.1466258764267
0,seq_8222,0.538598239421844,1.15557181835175
0,seq_8223,0.617861449718475,0.973396122455597
0,seq_8224,0.628010392189026,0.965879619121552
0,seq_8225,0.616166710853577,0.980021297931671
0,seq_8226,0.684753954410553,0.948028683662415
0,seq_8227,0.698262572288513,0.920910656452179
0,seq_8228,1.55282974243164,0.601419806480408
0,seq_8229,1.41132485866547,0.635103642940521
0,seq_8230,1.42352855205536,0.618165671825409
0,seq_8231,1.89667665958404,-0.0267782900482416
0,seq_8232,1.87766873836517,0.328903794288635
0,seq_8233,1.86627352237701,0.355779498815536
0,seq_8234,1.88185405731201,0.303882330656052
0,seq_8235,1.802295088768,0.455124765634537
0,seq_8236,1.84244287014008,0.447937816381455
0,seq_8237,1.78705728054047,0.455386221408844
0,seq_8238,1.70877802371979,0.478032916784286
0,seq_8239,1.69945371150971,0.552812337875366
0,seq_8240,1.6991970539093,0.562415778636932
0,seq_8241,1.36352849006653,0.685397148132324
0,seq_8242,1.38459551334381,0.658020853996277
0,seq_8243,1.25478172302246,0.729673326015472
0,seq_8244,1.20170402526855,0.737740159034729
0,seq_8245,1.28898990154266,0.721263647079468
0,seq_8246,1.29486072063446,0.720506966114044
0,seq_8247,0.771211981773376,0.870863378047943
0,seq_8248,0.9599609375,0.815031170845032
0,seq_8249,0.943317055702209,0.845175206661224
0,seq_8250,0.827774047851562,0.860869824886322
0,seq_8251,0.923432528972626,0.850356876850128
0,seq_8252,0.902833580970764,0.858517289161682
0,seq_8253,1.16001498699188,0.754780530929565
0,seq_8254,0.983601272106171,0.806686222553253
0,seq_8255,0.982194900512695,0.808136880397797
0,seq_8256,1.01454758644104,0.791752934455872
0,seq_8257,1.00028622150421,0.80376398563385
0,seq_8258,1.06684100627899,0.78143036365509
0,seq_8259,1.11953449249268,0.761179327964783
0,seq_8260,-0.182203710079193,1.45736062526703
0,seq_8261,-0.0354072712361813,1.44551062583923
0,seq_8262,-0.0346682965755463,1.4401113986969
0,seq_8263,-0.391486585140228,1.48448622226715
0,seq_8264,-0.250634163618088,1.47362899780273
0,seq_8265,-0.762027263641357,1.4928092956543
0,seq_8266,-0.654806077480316,1.48646116256714
0,seq_8267,-0.250447273254394,1.45962357521057
0,seq_8268,-0.0202845185995102,1.41591835021973
0,seq_8269,0.0495223365724087,1.41230857372284
0,seq_8270,0.0737961158156395,1.38641202449799
0,seq_8271,0.0634480863809586,1.39978718757629
0,seq_8272,0.101034857332707,1.36800575256348
0,seq_8273,0.0826751813292503,1.37024819850922
0,seq_8274,0.105189636349678,1.35331630706787
0,seq_8275,0.117230072617531,1.34535896778107
0,seq_8276,0.286391228437424,1.30850923061371
0,seq_8277,0.28103506565094,1.31022191047669
0,seq_8278,0.127657160162926,1.31199419498444
0,seq_8279,0.457337617874146,1.24554622173309
0,seq_8280,0.453707844018936,1.25248575210571
0,seq_8281,0.514968514442444,1.18312621116638
0,seq_8282,0.477052420377731,1.19869065284729
0,seq_8283,0.462453842163086,1.24024677276611
0,seq_8284,0.46285542845726,1.23498380184174
0,seq_8285,0.469333380460739,1.20333850383759
0,seq_8286,0.484596461057663,1.19451320171356
0,seq_8287,0.403001844882965,1.2735493183136
0,seq_8288,0.346658051013946,1.28575646877289
0,seq_8289,0.323544263839722,1.28718662261963
0,seq_8290,0.387231588363648,1.27830183506012
0,seq_8291,0.606917381286621,1.10701024532318
0,seq_8292,0.590994894504547,1.13962876796722
0,seq_8293,0.596076726913452,1.1217874288559
0,seq_8294,0.534985959529877,1.15475594997406
0,seq_8295,0.676297307014465,0.935000717639923
0,seq_8296,0.681917130947113,0.926621735095978
0,seq_8297,1.50899565219879,0.583495736122131
0,seq_8298,1.49109995365143,0.596128940582275
0,seq_8299,1.52229297161102,0.579731643199921
0,seq_8300,1.42045736312866,0.617803990840912
0,seq_8301,1.87695252895355,0.32850182056427
0,seq_8302,1.80937194824219,0.411450445652008
0,seq_8303,1.74249672889709,0.443537920713425
0,seq_8304,1.71308267116547,0.44440147280693
0,seq_8305,1.69919764995575,0.461124807596207
0,seq_8306,1.53275418281555,0.556682527065277
0,seq_8307,1.65894949436188,0.516733944416046
0,seq_8308,1.6386798620224,0.554689347743988
0,seq_8309,1.69496047496796,0.492218554019928
0,seq_8310,1.30614924430847,0.673768579959869
0,seq_8311,1.36170101165772,0.671013414859772
0,seq_8312,1.37561953067779,0.632610261440277
0,seq_8313,1.24455535411835,0.728505909442902
0,seq_8314,1.18368136882782,0.731284618377686
0,seq_8315,1.25273072719574,0.686200618743896
0,seq_8316,1.28921437263489,0.685433208942413
0,seq_8317,1.29462337493897,0.676700055599213
0,seq_8318,0.758943796157837,0.869489669799805
0,seq_8319,0.939991652965546,0.841838657855988
0,seq_8320,0.94159072637558,0.82199615240097
0,seq_8321,0.919738411903381,0.845364987850189
0,seq_8322,0.879371345043182,0.849925935268402
0,seq_8323,0.822082996368408,0.855331361293793
0,seq_8324,0.863758862018585,0.853924930095673
0,seq_8325,0.684243977069855,0.85739529132843
0,seq_8326,1.15486907958984,0.740479111671448
0,seq_8327,1.09558808803558,0.753158926963806
0,seq_8328,1.03217399120331,0.760814845561981
0,seq_8329,-0.205406427383423,1.44909536838531
0,seq_8330,-0.230833768844604,1.45382916927338
0,seq_8331,-0.129354223608971,1.4427478313446
0,seq_8332,-0.0554225333034992,1.41655385494232
0,seq_8333,-0.483149111270904,1.4815479516983
0,seq_8334,-0.293674319982529,1.46139752864838
0,seq_8335,-0.457606881856918,1.47303664684296
0,seq_8336,-0.337638109922409,1.47045516967773
0,seq_8337,-1.24257755279541,1.48590779304504
0,seq_8338,-0.0287512335926294,1.41278970241547
0,seq_8339,-0.00107992440462112,1.40706765651703
0,seq_8340,0.00208674068562686,1.40595519542694
0,seq_8341,0.0283101685345173,1.39622402191162
0,seq_8342,0.0419535227119923,1.38905918598175
0,seq_8343,0.0612395778298378,1.38636612892151
0,seq_8344,0.0984637513756752,1.36368930339813
0,seq_8345,0.100392989814282,1.35341799259186
0,seq_8346,0.0634575188159943,1.36744964122772
